id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
12611663,JF136066,2022-02-06T22:11:00.000,067XX S CAMPBELL AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0832,008,17,66,08A,1160873,1859815,2022,2022-02-13T15:48:40.000,41.771019226,-87.685854376,"{'latitude': '41.771019226', 'longitude': '-87.685854376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,383,31,58,13,207
12611269,JF136106,2022-02-06T22:06:00.000,030XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,BAR OR TAVERN,False,False,1032,010,22,30,08A,1153516,1884203,2022,2022-02-13T15:48:40.000,41.838092148,-87.712176626,"{'latitude': '41.838092148', 'longitude': '-87.712176626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,312,28,57,21,166
12611226,JF136062,2022-02-06T22:05:00.000,044XX W WILCOX ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1113,011,28,26,15,1146819,1898968,2022,2022-02-13T15:48:40.000,41.878739455,-87.736374644,"{'latitude': '41.878739455', 'longitude': '-87.736374644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,716,23,30,16,90
12611339,JF136204,2022-02-06T22:00:00.000,063XX N BELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,2413,024,50,2,14,1160156,1942226,2022,2022-02-13T15:48:40.000,41.997177138,-87.686204637,"{'latitude': '41.997177138', 'longitude': '-87.686204637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,4450,20,53,27,50,11,52
12612280,JF137429,2022-02-06T22:00:00.000,017XX W WABANSIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,1433,014,32,24,14,1164585,1911370,2022,2022-02-13T15:48:40.000,41.912413852,-87.670789661,"{'latitude': '41.912413852', 'longitude': '-87.670789661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21560,25,437,40,4,7,191
12611234,JF136055,2022-02-06T22:00:00.000,011XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,011,26,23,08B,1154102,1907362,2022,2022-02-13T15:48:40.000,41.901631293,-87.709408616,"{'latitude': '41.901631293', 'longitude': '-87.709408616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,4299,24,150,49,5,16,65
12611899,JF136562,2022-02-06T22:00:00.000,022XX W ARGYLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2031,020,40,4,14,1160336,1933161,2022,2022-02-13T15:48:40.000,41.972298681,-87.685794601,"{'latitude': '41.972298681', 'longitude': '-87.685794601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,21849,6,54,24,20,2,61
12616345,JF142291,2022-02-06T22:00:00.000,010XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,False,False,1213,012,27,24,06,1167266,1906830,2022,2022-02-15T15:47:52.000,41.899898549,-87.661071135,"{'latitude': '41.899898549', 'longitude': '-87.661071135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,22620,25,109,46,49,15,60
12611728,JF136745,2022-02-06T22:00:00.000,014XX E 55TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0235,002,5,41,06,1186573,1868948,2022,2022-02-13T15:48:40.000,41.795511377,-87.59135947,"{'latitude': '41.795511377', 'longitude': '-87.59135947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,8,500,33,10,24,122
12611271,JF136060,2022-02-06T21:45:00.000,0000X S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1123,011,28,27,08B,1153727,1899665,2022,2022-02-13T15:48:40.000,41.880517444,-87.710991098,"{'latitude': '41.880517444', 'longitude': '-87.710991098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,765,23,30,16,123
12611324,JF136084,2022-02-06T21:40:00.000,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,False,False,1213,012,1,24,06,1165046,1908059,2022,2022-02-13T15:48:40.000,41.90331846,-87.669190255,"{'latitude': '41.90331846', 'longitude': '-87.669190255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,518,41,4,7,200
12613213,JF138429,2022-02-06T21:40:00.000,027XX N LAWNDALE AVE,0485,BATTERY,AGGRAVATED OF A CHILD,RESIDENCE,False,True,2524,025,35,22,04B,1151251,1917869,2022,2022-02-13T15:48:40.000,41.930519877,-87.719604555,"{'latitude': '41.930519877', 'longitude': '-87.719604555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,107,12,1,6,181
12611225,JF136040,2022-02-06T21:39:00.000,003XX W CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1823,018,27,8,15,1174025,1905669,2022,2022-02-13T15:48:40.000,41.896564682,-87.636280076,"{'latitude': '41.896564682', 'longitude': '-87.636280076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,652,36,55,14,73
12611260,JF136053,2022-02-06T21:33:00.000,064XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0725,007,16,67,15,1166778,1861950,2022,2022-02-13T15:48:40.000,41.776753913,-87.664147851,"{'latitude': '41.776753913', 'longitude': '-87.664147851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,280,3,23,17,204
12612568,JF137804,2022-02-06T21:30:00.000,012XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1821,018,2,8,11,1175314,1908531,2022,2022-02-13T15:48:40.000,41.904389317,-87.631459856,"{'latitude': '41.904389317', 'longitude': '-87.631459856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14926,37,17,11,54,14,197
12611672,JF136038,2022-02-06T21:30:00.000,057XX W BELMONT AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,False,False,2514,025,30,19,08A,1137727,1920699,2022,2022-02-13T15:48:40.000,41.938540587,-87.769234407,"{'latitude': '41.938540587', 'longitude': '-87.769234407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,15,342,21,52,12,27
12611252,JF136052,2022-02-06T21:26:00.000,033XX W CERMAK RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1024,010,22,30,15,1154454,1889178,2022,2022-02-13T15:48:40.000,41.851725476,-87.70860184,"{'latitude': '41.851725476', 'longitude': '-87.70860184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,291,28,57,21,130
12611239,JF136046,2022-02-06T21:15:00.000,027XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1733,017,33,21,08B,1157497,1921150,2022,2022-02-13T15:48:40.000,41.93939819,-87.696562292,"{'latitude': '41.93939819', 'longitude': '-87.696562292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21538,22,467,20,39,7,174
12611203,JF136029,2022-02-06T21:10:00.000,012XX N DEARBORN ST,0460,BATTERY,SIMPLE,DRUG STORE,False,False,1824,018,2,8,08B,1175711,1908536,2022,2022-02-13T15:48:40.000,41.904394115,-87.630001432,"{'latitude': '41.904394115', 'longitude': '-87.630001432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14926,37,17,11,54,14,197
12611228,JF136041,2022-02-06T21:09:00.000,020XX N NORDICA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2512,025,29,25,15,1128761,1912821,2022,2022-02-13T15:48:40.000,41.917079541,-87.802366489,"{'latitude': '41.917079541', 'longitude': '-87.802366489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,4454,26,598,7,3,6,183
12611784,JF136039,2022-02-06T21:05:00.000,047XX S KOLIN AVE,1020,ARSON,BY FIRE,ALLEY,False,False,0815,008,14,57,09,1148160,1872769,2022,2022-02-13T15:48:40.000,41.806820235,-87.732124105,"{'latitude': '41.806820235', 'longitude': '-87.732124105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22248,54,697,8,56,13,105
12611232,JF136022,2022-02-06T21:05:00.000,015XX S HAMLIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1014,010,24,29,15,1151296,1892175,2022,2022-02-13T15:48:40.000,41.860012065,-87.720114032,"{'latitude': '41.860012065', 'longitude': '-87.720114032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,156
12612298,JF137415,2022-02-06T21:00:00.000,105XX S HALSTED ST,0810,THEFT,OVER $500,STREET,False,False,2233,022,34,73,06,1172843,1835057,2022,2022-02-13T15:48:40.000,41.70282428,-87.642705023,"{'latitude': '41.70282428', 'longitude': '-87.642705023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,525,22,19,9,258
12611907,JF136991,2022-02-06T21:00:00.000,023XX N MC VICKER AVE,0810,THEFT,OVER $500,STREET,False,False,2512,025,36,19,06,1135681,1914907,2022,2022-02-13T15:48:40.000,41.922683389,-87.77689221,"{'latitude': '41.922683389', 'longitude': '-87.77689221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,19,77,44,2,6,183
12611247,JF136078,2022-02-06T21:00:00.000,0000X W 40TH PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0213,002,3,38,08A,1176562,1877937,2022,2022-02-13T15:48:40.000,41.820409263,-87.627799195,"{'latitude': '41.820409263', 'longitude': '-87.627799195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,4,414,9,37,24,102
12611738,JF136846,2022-02-06T20:55:00.000,059XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1511,015,29,25,06,1136562,1904726,2022,2022-02-13T15:48:40.000,41.89472976,-87.77389906,"{'latitude': '41.89472976', 'longitude': '-87.77389906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,672,7,32,25,70
12611201,JF136030,2022-02-06T20:53:00.000,103XX S WESTERN AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,GAS STATION,True,False,2211,022,19,72,26,1162212,1836103,2022,2022-02-13T15:48:40.000,41.70592204,-87.681604302,"{'latitude': '41.70592204', 'longitude': '-87.681604302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,609,42,13,9,257
12611204,JF136013,2022-02-06T20:35:00.000,007XX W 76TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0621,006,17,68,15,1172392,1854461,2022,2022-02-13T15:48:40.000,41.756081467,-87.643787273,"{'latitude': '41.756081467', 'longitude': '-87.643787273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,556,31,59,20,229
12611210,JF136042,2022-02-06T20:30:00.000,038XX W 68TH PL,0460,BATTERY,SIMPLE,RESIDENCE - GARAGE,False,False,0833,008,13,65,08B,1152051,1858909,2022,2022-02-13T15:48:40.000,41.768710718,-87.718216689,"{'latitude': '41.768710718', 'longitude': '-87.718216689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,317,15,58,13,209
12611581,JF136023,2022-02-06T20:30:00.000,036XX W DICKENS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2525,025,35,22,08B,1151857,1913714,2022,2022-02-13T15:48:40.000,41.919106277,-87.717487288,"{'latitude': '41.919106277', 'longitude': '-87.717487288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22535,23,73,12,1,6,187
12611340,JF136195,2022-02-06T20:30:00.000,064XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0723,007,20,68,14,1173142,1862285,2022,2022-02-13T15:48:40.000,41.777534928,-87.640807833,"{'latitude': '41.777534928', 'longitude': '-87.640807833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21559,66,435,4,11,17,202
12611468,JF136345,2022-02-06T20:30:00.000,016XX N CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2531,025,29,25,07,1138802,1910378,2022,2022-02-13T15:48:40.000,41.910199154,-87.765534645,"{'latitude': '41.910199154', 'longitude': '-87.765534645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22615,26,597,7,2,6,154
12611192,JF136028,2022-02-06T20:24:00.000,016XX W DIVERSEY PKWY,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,1931,019,32,6,26,1164699,1918647,2022,2022-02-13T15:48:40.000,41.93237997,-87.670164111,"{'latitude': '41.93237997', 'longitude': '-87.670164111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,743,40,16,5,172
12611586,JF136426,2022-02-06T20:21:00.000,007XX E 103RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,SCHOOL - PUBLIC BUILDING,False,False,0511,005,8,50,08A,1183035,1836831,2022,2022-02-13T15:48:40.000,41.707462015,-87.605329791,"{'latitude': '41.707462015', 'longitude': '-87.605329791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,47,254,43,19,10,256
12611207,JF136010,2022-02-06T20:19:00.000,117XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2212,022,19,75,14,1162167,1826793,2022,2022-02-13T15:48:40.000,41.68037468,-87.682026875,"{'latitude': '41.68037468', 'longitude': '-87.682026875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,4447,74,379,42,33,9,257
12611197,JF136045,2022-02-06T20:15:00.000,062XX S FAIRFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0825,008,16,66,08A,1159114,1863203,2022,2022-02-13T15:48:40.000,41.780352543,-87.692209684,"{'latitude': '41.780352543', 'longitude': '-87.692209684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,111,2,58,13,274
12611196,JF136012,2022-02-06T20:10:00.000,033XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1124,011,28,27,08B,1154185,1899339,2022,2022-02-13T15:48:40.000,41.879613741,-87.709318061,"{'latitude': '41.879613741', 'longitude': '-87.709318061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,765,23,30,16,123
12611143,JF136003,2022-02-06T20:10:00.000,044XX W GRENSHAW ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1131,011,24,29,16,1147058,1894667,2022,2022-02-13T15:48:40.000,41.866932431,-87.735607047,"{'latitude': '41.866932431', 'longitude': '-87.735607047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,143
12611221,JF135995,2022-02-06T20:10:00.000,031XX S WELLS ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0915,009,11,34,06,1175129,1884176,2022,2022-02-13T15:48:40.000,41.837561778,-87.63286944,"{'latitude': '41.837561778', 'longitude': '-87.63286944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,35,376,48,40,23,170
12611191,JF136002,2022-02-06T20:09:00.000,034XX N KILPATRICK AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1731,017,30,15,26,1144606,1922566,2022,2022-02-13T15:48:40.000,41.943536809,-87.743904985,"{'latitude': '41.943536809', 'longitude': '-87.743904985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22618,15,115,21,21,1,25
12611216,JF136034,2022-02-06T20:05:00.000,016XX W CORTLAND ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1433,014,32,22,08B,1164905,1912710,2022,2022-02-13T15:48:40.000,41.91608411,-87.669575971,"{'latitude': '41.91608411', 'longitude': '-87.669575971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21560,23,209,40,4,7,191
12611180,JF135986,2022-02-06T20:02:00.000,002XX N PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1114,011,28,26,15,1149685,1901270,2022,2022-02-13T15:48:40.000,41.885001213,-87.725791327,"{'latitude': '41.885001213', 'longitude': '-87.725791327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,658,23,30,16,82
12611301,JF136158,2022-02-06T20:00:00.000,020XX N KOSTNER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,2522,025,36,20,07,1146722,1913388,2022,2022-02-13T15:48:40.000,41.918311341,-87.736362386,"{'latitude': '41.918311341', 'longitude': '-87.736362386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22615,21,75,12,2,6,188
12611396,JF136308,2022-02-06T20:00:00.000,010XX N STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1824,018,42,8,14,1176178,1907304,2022,2022-02-13T15:48:40.000,41.901002929,-87.628323225,"{'latitude': '41.901002929', 'longitude': '-87.628323225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14926,37,230,36,6,14,197
12614288,JF139753,2022-02-06T20:00:00.000,052XX W MELROSE ST,0460,BATTERY,SIMPLE,STREET,False,False,1634,016,31,15,08B,1140785,1921104,2022,2022-02-13T15:48:40.000,41.939596179,-87.757985396,"{'latitude': '41.939596179', 'longitude': '-87.757985396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22618,15,361,17,21,12,26
12611205,JF136017,2022-02-06T20:00:00.000,041XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1724,017,33,16,08A,1154318,1927248,2022,2022-02-13T15:48:40.000,41.956195731,-87.708082566,"{'latitude': '41.956195731', 'longitude': '-87.708082566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,116,20,39,1,13
12611179,JF135992,2022-02-06T19:50:00.000,034XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0911,009,12,58,08B,1158263,1881585,2022,2022-02-13T15:48:40.000,41.830812527,-87.694828962,"{'latitude': '41.830812527', 'longitude': '-87.694828962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,638,1,43,23,96
12611187,JF136000,2022-02-06T19:45:00.000,055XX S WABASH AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,0225,002,20,40,18,1177659,1868284,2022,2022-02-13T15:48:40.000,41.793895774,-87.624067168,"{'latitude': '41.793895774', 'longitude': '-87.624067168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,403,4,60,24,111
12611195,JF135987,2022-02-06T19:40:00.000,016XX S BLUE ISLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,1233,012,25,31,26,1167484,1891705,2022,2022-02-13T15:48:40.000,41.858389699,-87.660705812,"{'latitude': '41.858389699', 'longitude': '-87.660705812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,365,26,43,15,150
12612842,JF136018,2022-02-06T19:40:00.000,007XX S KILPATRICK AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1131,011,24,25,16,1145174,1896117,2022,2022-02-13T15:48:40.000,41.870947201,-87.742486888,"{'latitude': '41.870947201', 'longitude': '-87.742486888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,22216,26,61,14,32,16,143
12614798,JF140169,2022-02-06T19:30:00.000,0000X S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0112,001,42,32,06,1176389,1900278,2022,2022-02-13T15:48:40.000,41.88171846,-87.627760426,"{'latitude': '41.88171846', 'longitude': '-87.627760426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14311,38,367,36,34,22,93
12611147,JF135981,2022-02-06T19:30:00.000,057XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,0824,008,14,63,06,1156029,1866400,2022,2022-02-13T15:48:40.000,41.789188137,-87.703434038,"{'latitude': '41.789188137', 'longitude': '-87.703434038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,21867,61,801,8,58,13,269
12611074,JF135961,2022-02-06T19:26:00.000,086XX S LOOMIS BLVD,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0613,006,21,71,26,1168504,1847526,2022,2022-02-13T15:48:40.000,41.737135496,-87.658235347,"{'latitude': '41.737135496', 'longitude': '-87.658235347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,531,13,59,20,233
12611173,JF135952,2022-02-06T19:24:00.000,128XX S INDIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0532,005,9,53,15,1179706,1819914,2022,2022-02-13T15:48:40.000,41.661115894,-87.618034911,"{'latitude': '41.661115894', 'longitude': '-87.618034911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,50,504,43,19,10,219
12611167,JF135975,2022-02-06T19:23:00.000,077XX S COLES AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0421,004,7,43,08A,1197022,1854297,2022,2022-02-13T15:48:40.000,41.755054263,-87.553530624,"{'latitude': '41.755054263', 'longitude': '-87.553530624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,421,37,24,19,225
12611628,JF136622,2022-02-06T19:20:00.000,027XX N HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1935,019,43,7,06,1170459,1918662,2022,2022-02-13T15:48:40.000,41.932296922,-87.648996495,"{'latitude': '41.932296922', 'longitude': '-87.648996495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,769,34,16,5,178
12611072,JF135948,2022-02-06T19:20:00.000,008XX W SUPERIOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1214,012,27,24,07,1170401,1905261,2022,2022-02-13T15:48:40.000,41.895525128,-87.649602231,"{'latitude': '41.895525128', 'longitude': '-87.649602231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,22620,25,522,46,49,15,76
12611193,JF135991,2022-02-06T19:12:00.000,0000X N KEDZIE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1222,012,27,27,26,1155039,1900265,2022,2022-02-13T15:48:40.000,41.882137696,-87.706157436,"{'latitude': '41.882137696', 'longitude': '-87.706157436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,39,23,30,16,86
12611129,JF135943,2022-02-06T19:12:00.000,0000X W 47TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0215,002,3,38,04A,1176921,1873865,2022,2022-02-13T15:48:40.000,41.809227241,-87.626605083,"{'latitude': '41.809227241', 'longitude': '-87.626605083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,4,219,9,37,24,107
12611071,JF135940,2022-02-06T19:10:00.000,031XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,False,False,1733,017,33,16,14,1154535,1926422,2022,2022-02-13T15:48:40.000,41.953924785,-87.707307,"{'latitude': '41.953924785', 'longitude': '-87.707307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,116,20,39,1,13
12611102,JF135941,2022-02-06T19:02:00.000,054XX S DAMEN AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,0932,009,16,61,08B,1163952,1868482,2022,2022-02-13T15:48:40.000,41.794738444,-87.674324349,"{'latitude': '41.794738444', 'longitude': '-87.674324349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,767,2,37,23,128
12612965,JF135994,2022-02-06T19:01:00.000,061XX S ASHLAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,GAS STATION,True,False,0714,007,16,67,16,1166723,1864013,2022,2022-02-13T15:48:40.000,41.782416221,-87.664290637,"{'latitude': '41.782416221', 'longitude': '-87.664290637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,277,2,23,17,266
12612845,JF138182,2022-02-06T19:00:00.000,054XX W QUINCY ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,1522,015,29,25,04A,1140267,1898471,2022,2022-02-13T15:48:40.000,41.877498158,-87.760444798,"{'latitude': '41.877498158', 'longitude': '-87.760444798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,68,7,32,25,97
12613010,JF138331,2022-02-06T19:00:00.000,004XX W 119TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0522,005,34,53,07,1175532,1826000,2022,2022-02-13T15:48:40.000,41.677910904,-87.633128177,"{'latitude': '41.677910904', 'longitude': '-87.633128177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,255,22,19,10,267
12611370,JF136260,2022-02-06T19:00:00.000,022XX E 87TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0412,004,8,48,06,1192489,1847726,2022,2022-02-13T15:48:40.000,41.737134421,-87.570356014,"{'latitude': '41.737134421', 'longitude': '-87.570356014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,41,431,35,25,19,240
